250.5	-0	-0	-0	-0	-0	-0
251	-0	-0	-0	-0	-0	-0
251.5	-0	-0	-0	-0	-0	-0
252	-0	-0	-0	-0	-0	-0
252.5	-0	-0	-0	-0	-0	-0
253	-0	-0	-0	-0	-0	-0
253.5	-0	-0	-0	-0	-0	-0
254	-0	-0	-0	-0	-0	-0
254.5	-0	-0	-0	-0	-0	-0
255	-0	-0	-0	-0	-0	-0
255.5	-0	-0	-0	-0	-0	-0
256	-0	-0	-0	-0	-0	-0
256.5	-0	-0	-0	-0	-0	-0
257	-0	-0	-0	-0	-0	-0
257.5	-0	-0	-0	-0	-0	-0
258	-0	-0	-0	-0	-0	-0
258.5	-0	-0	-0	-0	-0	-0
259	-0	-0	-0	-0	-0	-0
259.5	-0	-0	-0	-0	-0	-0
260	-0	-0	-0	-0	-0	-0
260.5	-0	-0	0	-0	-0	-0
261	-0	-0	0	0	-0	-0
261.5	-0	-0	0	0	-0	-0
262	-0	-0	0	0	-0	-0
262.5	-0	-0	0	0	-0	-0
263	-0	-0	0	-0	-0	-0
263.5	-0	-0	-0	-0	-0	-0
264	-0	-0	-0	-0	-0	-0
264.5	-0	-0	-0	-0	-0	-0
265	-0	-0	-0	-0	-0	-0
265.5	-0	-0	-0	-0	-0	-0
266	-0	-0	-0	-0	-0	-0
266.5	-0	-0	-0	-0	-0	-0
267	-0	-0	-0	-0	-0	-0
267.5	-0	-0	-0	-0	-0	-0
268	-0	-0	-0	-0	-0	-0
268.5	-0	-0	-0	-0	-0	-0
269	-0	0	-0	-0	-0	-0
269.5	-0	0	-0	-0	-0	-0
270	0	0	-0	-0	-0	-0
270.5	0	0	-0	0	-0	-0
271	0	0	0	0	-0	-0
271.5	0	0	0	0	-0	-0
272	0	0	0	0	-0	-0
272.5	0	0	0	0	-0	-0
273	0	0	0	0	-0	-0
273.5	0	0	0	0	-0	-0
274	0	0	0	0	-0	-0
274.5	0	0	0	0	-0	-0
275	0	0	0	0	-0	-0
275.5	0	0	0	0	-0	-0
276	0	0	0	0	-0	-0
276.5	0	0	0	0	-0	-0
277	0	0	0	0	-0	-0
277.5	0	0	0	0	-0	-0
278	0	0	0	0	0	0
278.5	0	0	0	0	0	0
279	0	0	0	0	0	0
279.5	0	0	0	0	0	0
280	0	0	0	0	0	0
280.5	0	0	0	0	0	0
281	0	0	0	0	0	0
281.5	0	0	0	0	0	0
282	0	0	0	0	0	0
282.5	0	0	0	0	0	0
283	0	0	0	0	0	0
283.5	0	0	0	0	0	0
284	0	0	0	0	0	0
284.5	0	0	0	0	0	0
285	0	0	0	0	0	0
285.5	0	0	0	0	0	0
286	0	0	0	0	0	0
286.5	0	0	0	0	0	0
287	0	0	0	0	0	0
287.5	0	0	0	0	0	0
288	0	0	0	0	0	0
288.5	0	0	0	0	0	0
289	0	0	0	0	0	0
289.5	0	0	0	0	0	0
290	0	0	0	0	0	0
290.5	0	0	0	0	0	0
291	0	0	0	0	0	0
291.5	0	0	0	0	0	0
292	0	0	0	0	0	0
292.5	0	0	0	0	0	0
293	0	0	0	0	0	0
293.5	0	0	0	0	0	0
294	0	0	0	0	0	0
294.5	0	0	0	0	0	0
295	0	0	0	0	0	0
295.5	0	0	0	0	0	0
296	0	0	0	0	0	0
296.5	0	0	0	0	0	0
297	0	0	0	0	0	0
297.5	0	0	0	0	0	0
298	0	0	0	0	0	0
298.5	0	0	0	0	0	0
299	0	0	0	0	0	0
299.5	0	0	0	0	0	0
300	0	0	0	0	0	0
300.5	0	0	0	0	0	0
301	0	0	0	0	0	0
301.5	0	0	0	0	0	0
302	0	0	0	0	0	0
302.5	0	0	0	0	0	0
303	0	0	0	0	0	0
303.5	0	0	0	0	0	0
304	0	0	0	0	0	0
304.5	0	0	0	0	0	0
305	0	0	0	0	0	0
305.5	0	0	0	0	0	0
306	0	0	0	0	0	0
306.5	0	0	0	0	0	0
307	0	0	0	0	0	0
307.5	0	0	0	0	0	0
308	0	0	0	0	0	0
308.5	0	0	0	0	0	0
309	0	0	0	0	0	0
309.5	0	0	0	0	0	0
310	0	0	0	0	0	0
310.5	0	0	0	0	0	0
311	0	0	0	0	0	0
311.5	0	0	0	0	0	0
312	0	0	0	0	0	0
312.5	0	0	0	0	0	0
313	0	0	0	0	0	0
313.5	0	0	0	0	0	0
314	0	0	0	0	0	0
314.5	0	0	0	0	0	0
315	0	0	0	0	0	0
315.5	0	0	0	0	0	0
316	0	0	0	0	0	0
316.5	0	0	0	0	0	0
317	0	0	0	0	0	0
317.5	0	0	0	0	0	0
318	0	0	0	0	0	0
318.5	0	0	0	0	0	0
319	0	0	0	0	0	0
319.5	0	0	0	0	0	0
320	0	0	0	0	0	0
320.5	0	0	0	0	0	0
321	0	0	0	0	0	0
321.5	0	0	0	0	0	0
322	0	0	0	0	0	0
322.5	0	0	0	0	0	0
323	0	0	0	0	0	0
323.5	0	0	0	0	0	0
324	0	0	0	0	0	0
324.5	0	0	0	0	0	0
325	0	0	0	0	0	0
325.5	0	0	0	0	0	0
326	0	0	0	0	0	0
326.5	0	0	0	0	0	0
327	0	0	0	0	0	0
327.5	0	0	0	0	0	0
328	0	0	0	0	0	0
328.5	0	0	0	0	0	0
329	0	0	0	0	0	0
329.5	0	0	0	0	0	0
330	0	0	0	0	0	0
330.5	0	0	0	0	0	0
331	0	0	0	0	0	0
331.5	0	0	0	0	0	0
332	0	0	0	0	0	0
332.5	0	0	0	0	0	0
333	0	0	0	0	0	0
333.5	0	0	0	0	0	0
334	0	0	0	0	0	0
334.5	0	0	0	0	0	0
335	0	0	0	0	0	0
335.5	0	0	0	0	0	0
336	0	0	0	0	0	0
336.5	0	0	0	0	0	0
337	0	0	0	0	0	0
337.5	0	0	0	0	0	0
338	0	0	0	0	0	0
338.5	0	0	0	0	0	0
339	0	0	0	0	0	0
339.5	0	0	0	0	0	0
340	0	0	0	0	0	0
340.5	0	0	0	0	0	0
341	0	0	0	0	0	0
341.5	0	0	0	0	0	0
342	0	0	0	0	0	0
342.5	0	0	0	0	0	0
343	0	0	0	0	0	0
343.5	0	0	0	0	0	0
344	0	0	0	0	0	0
344.5	0	0	0	0	0	0
345	0	0	0	0	0	0
345.5	0	0	0	0	0	0
346	0	0	0	0	0	0
346.5	0	0	0	0	0	0
347	0	0	0	0	0	0
347.5	0	0	0	0	0	0
348	0	0	0	0	0	0
348.5	0	0	0	0	0	0
349	0	0	0	0	0	0
349.5	0	0	0	0	0	0
350	0	0	0	0	0	0
350.5	0	0	0	0	0	0
351	0	0	0	0	0	0
351.5	0	0	0	0	0	0
352	0	0	0	0	0	0
352.5	0	0	0	0	0	0
353	0	0	0	0	0	0
353.5	0	0	0	0	0	0
354	0	0	0	0	0	0
354.5	0	0	0	0	0	0
355	0	0	0	0	0	0
355.5	0	0	0	0	0	0
356	0	0	0	0	0	0
356.5	0	0	0	0	0	0
357	0	0	0	0	0	0
357.5	0	0	0	0	0	0
358	0	0	0	0	0	0
358.5	0	0	0	0	0	0
359	0	0	0	0	0	0
359.5	0	0	0	0	0	0
360	0	0	0	0	0	0
360.5	0	0	0	0	0	0
361	0	0	0	0	0	0
361.5	0	0	0	0	0	0
362	0	0	0	0	0	0
362.5	0	0	0	0	0	0
363	0	0	0	0	0	0
363.5	0	0	0	0	0	0
364	0	0	0	0	0	0
364.5	0	0	0	0	0	0
365	0	0	0	0	0	0
365.5	0	0	0	0	0	0
366	0	0	0	0	0	0
366.5	0	0	0	0	0	0
367	0	0	0	0	0	0
367.5	0	0	0	0	0	0
368	0	0	0	0	0	0
368.5	0	0	0	0	0	0
369	0	0	0	0	0	0
369.5	0	0	0	0	0	0
370	0	0	0	0	0	0
370.5	0	0	0	0	0	0
371	0	0	0	0	0	0
371.5	0	0	0	0	0	0
372	0	0	0	0	0	0
372.5	0	0	0	0	0	0
373	0	0	0	0	0	0
373.5	0	0	0	0	0	0
374	0	0	0	0	0	0
374.5	0	0	0	0	0	0
375	0	0	0	0	0	0
375.5	0	0	0	0	0	0
376	0	0	0	0	0	0
376.5	0	0	0	0	0	0
377	0	0	0	0	0	0
377.5	0	0	0	0	0	0
378	0	0	0	0	0	0
378.5	0	0	0	0	0	0
379	0	0	0	0	0	0
379.5	0	0	0	0	0	0
380	0	0	0	0	0	0
380.5	0	0	0	0	0	0
381	2.74458812980562e-06	2.74458812980562e-06	2.74458812980562e-06	2.74458812980562e-06	2.74458765939493e-06	2.58408733746852e-06
381.5	3.24451250794295e-06	3.24451250794295e-06	3.24451250794295e-06	3.24451250794295e-06	3.24451200773631e-06	3.05737990747913e-06
382	3.45418507622768e-06	3.45418507622768e-06	3.45418507622768e-06	3.45418507622768e-06	3.45418457924003e-06	3.25769274579877e-06
382.5	4.71360477032244e-06	4.71360477032244e-06	4.71360477032244e-06	4.71360477032244e-06	4.71360409212965e-06	4.44546998147869e-06
383	6.42294832233451e-06	6.42294832233451e-06	6.42294832233451e-06	6.42294832233451e-06	6.42294736131008e-06	6.04906643373381e-06
383.5	1.23227818566641e-05	1.23227818566641e-05	1.23227818566641e-05	1.23227818566641e-05	1.23227798535359e-05	1.1592132913455e-05
384	7.65581942501464e-05	7.65581942501464e-05	7.65581942501464e-05	7.65581942501464e-05	7.65581798292691e-05	7.18485111982344e-05
384.5	0.000204741747636079	0.000204741747636079	0.000204741747636079	0.000204741747636079	0.000204741701588542	0.000191583246993306
385	0.000240200542528257	0.000240200542528257	0.000240200542528257	0.000240200542528257	0.000240200475759394	0.000223998342707901
385.5	0.000141626059771336	0.000141626059771336	0.000141626059771336	0.000141626059771336	0.000141626009520514	0.000131506929833019
386	1.972282132454e-05	1.972282132454e-05	1.972282132454e-05	1.972282132454e-05	1.97228120994834e-05	1.82163216564607e-05
386.5	3.41168904522079e-06	3.41168904522079e-06	3.41168904522079e-06	3.41168904522079e-06	3.41168694642859e-06	3.13818141855544e-06
387	2.90595627906414e-06	2.90595627906414e-06	2.90595627906414e-06	2.90595627906414e-06	2.90595392244677e-06	2.6591881457151e-06
387.5	2.96212170498932e-06	2.96212170498932e-06	2.96212170498932e-06	2.96212170498932e-06	2.96211852370197e-06	2.69567957400577e-06
388	2.82840727443914e-06	2.82840727443914e-06	2.82840727443914e-06	2.82840727443914e-06	2.82840323294507e-06	2.55642415810211e-06
388.5	2.96787344679805e-06	2.96787344679805e-06	2.96787344679805e-06	2.96787344679805e-06	2.9678678948502e-06	2.66487152834968e-06
389	2.68641342763844e-06	2.68641342763844e-06	2.68641342763844e-06	2.68641342763844e-06	2.68640690876049e-06	2.39522584599791e-06
389.5	2.26071396803125e-06	2.26071396803125e-06	2.26071396803125e-06	2.26071396803125e-06	2.26070704580775e-06	2.0023418665093e-06
390	2.54038947372255e-06	2.54038947372255e-06	2.54038947372255e-06	2.54038947372255e-06	2.54037985980697e-06	2.23496748228925e-06
390.5	2.72187106744276e-06	2.72187106744276e-06	2.72187106744276e-06	2.72187106744276e-06	2.72185865470589e-06	2.3815666793269e-06
391	2.57936402751655e-06	2.57936402751655e-06	2.57936402751655e-06	2.57936402751655e-06	2.57935027086811e-06	2.24707757230639e-06
